Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6272;5980;6564;100,0;31;31;0;1;100,0;Totalt;5816;456;128;176;135;17;17;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3234;3069;3399;100,0;30;30;0;0;100,0;1;2987;247;64;97;78;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3210;3077;3343;100,0;30;30;0;0;100,0;2;2961;248;67;96;77;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3210;3077;3343;100,0;30;30;0;1;100,0;Totalt i retning FV 862;2961;249;67;96;77;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3234;3069;3399;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2987;247;64;97;78;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6444;6150;6738;100,0;30;30;0;1;100,0;Totalt;5948;495;131;193;155;17;17;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2981;2810;3152;100,0;31;31;0;1;100,0;1;2761;219;58;82;72;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2987;2847;3127;100,0;31;31;0;1;100,0;2;2765;221;60;82;72;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2987;2847;3127;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2765;221;60;82;72;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2981;2810;3152;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2761;219;58;82;72;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5968;5660;6276;100,0;31;31;0;2;100,0;Totalt;5526;440;118;164;144;15;15;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2971;2814;3128;100,0;30;30;0;0;100,0;1;2778;193;52;62;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2967;2836;3098;100,0;30;30;0;0;100,0;2;2774;192;52;61;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2967;2836;3098;100,0;30;30;0;1;100,0;Totalt i retning FV 862;2774;193;52;61;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2972;2815;3129;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2779;193;52;62;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5938;5652;6224;100,0;30;30;0;0;100,0;Totalt;5552;386;104;123;142;16;16;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2781;2594;2968;100,0;31;31;0;1;100,0;1;2624;156;40;46;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2766;2592;2940;100,0;31;31;0;1;100,0;2;2611;154;40;45;63;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2770;2597;2943;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2614;155;40;46;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2777;2589;2965;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2621;155;40;46;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5547;5187;5907;100,0;31;31;0;3;99,9;Totalt;5234;310;80;91;128;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2523;2378;2668;100,0;31;31;0;1;100,0;1;2358;164;42;48;69;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2518;2392;2644;100,0;31;31;0;4;99,8;2;2349;164;42;49;67;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2525;2399;2651;100,0;31;31;0;5;99,8;Totalt i retning FV 862;2354;166;43;50;67;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2516;2371;2661;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2353;162;42;47;68;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5041;4772;5310;100,0;31;31;0;5;99,9;Totalt;4707;328;84;97;135;12;12;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2599;2427;2771;100,0;28;28;0;1;100,0;1;2432;166;40;50;69;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2591;2446;2736;100,0;28;28;0;2;99,9;2;2423;167;42;51;66;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2601;2459;2743;100,0;28;28;0;2;99,9;Totalt i retning FV 862;2430;169;42;52;66;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2589;2416;2762;100,0;28;28;0;1;100,0;Totalt i retning FUTRIKELV;2424;163;40;49;68;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5189;4875;5503;100,0;28;28;0;2;100,0;Totalt;4855;332;82;101;135;14;14;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2685;2542;2828;100,0;31;31;0;1;100,0;1;2511;173;36;61;69;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2674;2538;2810;100,0;31;31;0;0;100,0;2;2495;179;41;67;64;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2698;2568;2828;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2513;184;42;70;66;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2662;2514;2810;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2493;167;36;58;68;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5360;5085;5635;100,0;31;31;0;2;100,0;Totalt;5006;352;78;127;134;13;13;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2608;2402;2814;100,0;30;30;0;1;100,0;1;2462;145;32;44;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2595;2410;2780;100,0;30;30;0;0;100,0;2;2447;148;35;45;62;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2599;2415;2783;100,0;30;30;0;1;100,0;Totalt i retning FV 862;2449;149;35;45;63;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2605;2398;2812;100,0;30;30;0;1;100,0;Totalt i retning FUTRIKELV;2460;144;32;44;63;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5203;4816;5590;100,0;30;30;0;1;100,0;Totalt;4909;293;67;89;126;11;11;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5924;5474;6374;100,0;31;31;0;2;100,0;1;5702;220;86;102;28;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6017;5553;6481;100,0;31;31;0;0;100,0;2;5637;380;154;107;115;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6016;5552;6480;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;5636;380;154;107;115;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5925;5475;6375;100,0;31;31;0;2;100,0;Totalt i retning Larseng;5703;220;86;102;28;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;11941;11027;12855;100,0;31;31;0;3;100,0;Totalt;11339;600;240;208;143;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6548;6148;6948;100,0;28;28;0;6;99,9;1;6291;251;97;111;37;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6655;6241;7069;100,0;28;28;0;1;100,0;2;6238;416;170;114;126;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6653;6238;7068;100,0;28;28;0;1;100,0;Totalt i retning Tromsø;6237;416;169;113;126;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6550;6151;6949;100,0;28;28;0;6;99,9;Totalt i retning Larseng;6292;252;97;111;37;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;13203;12389;14017;100,0;28;28;0;6;100,0;Totalt;12529;668;266;225;162;14;14;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6754;6434;7074;100,0;31;31;0;8;99,9;1;6486;261;106;107;38;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6849;6520;7178;100,0;31;31;0;0;100,0;2;6434;415;169;112;125;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6848;6519;7177;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6433;415;169;112;125;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6755;6435;7075;100,0;31;31;0;8;99,9;Totalt i retning Larseng;6487;261;106;107;38;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;13603;12955;14251;100,0;31;31;0;8;99,9;Totalt;12920;675;276;219;163;18;18;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6403;5853;6953;100,0;30;30;0;2;100,0;1;6175;226;94;96;27;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6495;5938;7052;100,0;30;30;0;0;100,0;2;6132;363;149;101;105;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6495;5938;7052;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;6132;363;149;101;105;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6403;5853;6953;100,0;30;30;0;2;100,0;Totalt i retning Larseng;6176;226;94;96;27;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;12898;11791;14005;100,0;30;30;0;2;100,0;Totalt;12307;588;243;197;132;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7030;6537;7523;100,0;31;31;0;2;100,0;1;6728;300;121;141;32;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7132;6608;7656;100,0;31;31;0;1;100,0;2;6692;439;173;143;114;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7133;6608;7658;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6693;439;173;143;114;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7029;6536;7522;100,0;31;31;0;2;100,0;Totalt i retning Larseng;6727;300;121;141;32;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;14162;13145;15179;100,0;31;31;0;3;100,0;Totalt;13420;739;294;284;146;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7376;6943;7809;100,0;30;30;0;5;99,9;1;6973;398;156;193;39;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7515;7052;7978;100,0;30;30;0;3;100,0;2;6971;541;209;201;119;11;11;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7514;7051;7977;100,0;30;30;0;4;99,9;Totalt i retning Tromsø;6970;540;209;201;119;11;11;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7377;6944;7810;100,0;30;30;0;4;99,9;Totalt i retning Larseng;6974;398;156;193;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;14891;13997;15785;100,0;30;30;0;8;99,9;Totalt;13944;939;366;394;159;20;20;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5677;5365;5989;100,0;31;31;0;3;99,9;1;5366;308;121;154;28;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5802;5466;6138;100,0;31;31;0;3;99,9;2;5398;401;154;158;82;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5800;5464;6136;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;5396;401;154;158;82;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5678;5366;5990;100,0;31;31;0;3;99,9;Totalt i retning Larseng;5367;308;121;154;28;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;11478;10833;12123;100,0;31;31;0;5;100,0;Totalt;10763;710;275;312;109;13;13;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6857;6450;7264;100,0;31;31;0;3;100,0;1;6522;332;120;170;35;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6963;6539;7387;100,0;31;31;0;1;100,0;2;6528;434;153;173;99;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6963;6539;7387;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6528;434;153;173;99;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6857;6450;7264;100,0;31;31;0;3;100,0;Totalt i retning Larseng;6522;332;120;170;35;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;13821;12990;14652;100,0;31;31;0;5;100,0;Totalt;13050;766;273;343;134;16;16;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7228;6857;7599;100,0;30;30;0;10;99,9;1;6864;354;119;180;45;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7349;6954;7744;100,0;30;30;0;1;100,0;2;6876;472;146;183;130;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7348;6953;7743;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;6876;472;146;183;130;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7229;6858;7600;100,0;30;30;0;10;99,9;Totalt i retning Larseng;6865;354;119;180;45;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;14577;13812;15342;100,0;30;30;0;10;99,9;Totalt;13741;826;266;363;176;22;22;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6797;6396;7198;90,3;31;28;3;5;99,9;1;6493;298;108;142;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6894;6478;7310;90,3;31;28;3;1;100,0;2;6477;415;135;144;125;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6894;6478;7310;90,3;31;28;3;2;100,0;Totalt i retning Tromsø;6477;415;135;144;125;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6797;6396;7198;90,3;31;28;3;5;99,9;Totalt i retning Larseng;6494;298;108;142;40;9;9;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;13691;12874;14508;90,3;31;28;3;7;99,9;Totalt;12971;714;243;286;165;19;19;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6714;6343;7085;100,0;30;30;0;4;99,9;1;6457;253;100;110;36;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6814;6427;7201;100,0;30;30;0;1;100,0;2;6442;371;130;110;123;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6814;6426;7202;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;6442;371;130;110;123;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6714;6344;7084;100,0;30;30;0;3;100,0;Totalt i retning Larseng;6458;253;100;110;36;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;13528;12770;14286;100,0;30;30;0;5;100,0;Totalt;12900;624;230;220;159;15;15;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6369;5861;6877;100,0;31;31;0;3;100,0;1;6165;201;80;88;28;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6456;5927;6985;100,0;31;31;0;0;100,0;2;6147;309;108;90;107;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6456;5927;6985;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6147;309;108;90;107;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6370;5862;6878;100,0;31;31;0;4;99,9;Totalt i retning Larseng;6165;201;80;88;28;4;4;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;12826;11789;13863;100,0;31;31;0;4;100,0;Totalt;12312;509;188;177;136;8;8;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5780;5425;6135;100,0;31;31;0;7;99,9;1;5563;210;86;90;30;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5878;5514;6242;100,0;31;31;0;1;100,0;2;5555;322;107;91;120;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5877;5513;6241;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;5554;322;107;91;119;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5781;5426;6136;100,0;31;31;0;7;99,9;Totalt i retning Larseng;5564;210;86;90;30;5;5;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;11658;10939;12377;100,0;31;31;0;8;99,9;Totalt;11118;533;192;181;149;10;10;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6026;5611;6441;100,0;28;28;0;4;99,9;1;5802;220;91;91;33;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6121;5691;6551;100,0;28;28;0;1;100,0;2;5788;332;112;91;123;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6120;5689;6551;100,0;28;28;0;0;100,0;Totalt i retning Tromsø;5788;332;112;91;123;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;6026;5611;6441;100,0;28;28;0;3;100,0;Totalt i retning Larseng;5803;220;91;91;33;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;12146;11301;12991;100,0;28;28;0;3;100,0;Totalt;11590;552;202;182;155;12;12;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6193;5857;6529;100,0;31;31;0;5;99,9;1;5944;244;94;108;35;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6289;5943;6635;100,0;31;31;0;2;100,0;2;5928;360;118;109;125;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6288;5942;6634;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;5926;360;118;109;125;7;7;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6195;5859;6531;100,0;31;31;0;5;99,9;Totalt i retning Larseng;5946;244;94;108;35;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;12482;11801;13163;100,0;31;31;0;6;100,0;Totalt;11872;604;213;217;161;13;13;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5850;5328;6372;100,0;30;30;0;0;100,0;1;5649;200;78;89;27;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5935;5403;6467;100,0;30;30;0;1;100,0;2;5638;297;95;89;106;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5934;5402;6466;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;5637;297;95;89;106;6;6;0
62639V2268190;Kvaløysletta sør;FV862 S2D1 m2930;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5851;5329;6373;100,0;30;30;0;1;100,0;Totalt i retning Larseng;5650;200;78;89;27;6;6;0
